id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
14265984,JK338369,2026-07-17T22:30:00.000,058XX S CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0824,008,15,63,07,1160704,1865828,2026,2026-07-25T16:47:30.000,41.787523223,-87.686308026,"{'latitude': '41.787523223', 'longitude': '-87.686308026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21867,61,112,2,58,13,269,15
14265507,JK337585,2026-07-17T22:30:00.000,001XX S WABASH AVE,0460,BATTERY,SIMPLE,STREET,False,False,0112,001,34,32,08B,1176836,1899597,2026,2026-07-25T16:47:30.000,41.879839662,-87.626139678,"{'latitude': '41.879839662', 'longitude': '-87.626139678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,367,36,34,22,93,34
14265863,JK338176,2026-07-17T22:30:00.000,065XX S DR MARTIN LUTHER KING JR DR,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,0312,003,20,69,06,1180045,1861749,2026,2026-07-25T16:47:30.000,41.775908757,-87.615517984,"{'latitude': '41.775908757', 'longitude': '-87.615517984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,332,4,60,18,277,20
14267184,JK339723,2026-07-17T22:30:00.000,049XX W FERDINAND ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,False,False,1532,015,37,25,04A,1143327,1902878,2026,2026-07-25T16:47:30.000,41.889534902,-87.749098991,"{'latitude': '41.889534902', 'longitude': '-87.749098991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,694,45,32,25,81,37
14265751,JK338056,2026-07-17T22:30:00.000,005XX W HARRISON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0124,001,28,28,06,1173059,1897584,2026,2026-07-25T16:47:30.000,41.874400423,-87.640067886,"{'latitude': '41.874400423', 'longitude': '-87.640067886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,26,44,22,147,28
14265423,JK337578,2026-07-17T22:30:00.000,020XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,1225,012,27,28,08A,1162659,1898621,2026,2026-07-25T16:47:30.000,41.877470199,-87.678222877,"{'latitude': '41.877470199', 'longitude': '-87.678222877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,89,46,28,15,139,27
14265645,JK337939,2026-07-17T22:30:00.000,006XX N WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1834,018,42,8,06,1176631,1904389,2026,2026-07-25T16:47:30.000,41.8929938,-87.62674752,"{'latitude': '41.8929938', 'longitude': '-87.62674752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,74,42
14265354,JK337579,2026-07-17T22:26:00.000,049XX N PULASKI RD,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1712,017,39,14,26,1148837,1932476,2026,2026-07-25T16:47:30.000,41.970649709,-87.728096464,"{'latitude': '41.970649709', 'longitude': '-87.728096464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,127,38,20,1,48,39
14265467,JK337599,2026-07-17T22:24:00.000,038XX W 65TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,0833,008,23,65,08A,1151834,1861225,2026,2026-07-25T16:47:30.000,41.775070447,-87.718951468,"{'latitude': '41.775070447', 'longitude': '-87.718951468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,238,6,58,13,209,23
14265438,JK337582,2026-07-17T22:21:00.000,068XX S THROOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0724,007,17,67,04A,1168840,1859337,2026,2026-07-25T16:47:30.000,41.769539234,-87.656664006,"{'latitude': '41.769539234', 'longitude': '-87.656664006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,21,31,23,17,203,17
14265330,JK337555,2026-07-17T22:20:00.000,037XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,False,False,1112,011,36,23,15,1151276,1907741,2026,2026-07-25T16:47:30.000,41.902727237,-87.719778949,"{'latitude': '41.902727237', 'longitude': '-87.719778949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,456,46,5,6,193,36
14265335,JK337560,2026-07-17T22:09:00.000,027XX W PRATT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2411,024,50,2,08B,1157014,1945013,2026,2026-07-25T16:47:30.000,42.00488935,-87.697686723,"{'latitude': '42.00488935', 'longitude': '-87.697686723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,42,27,12,11,35,50
14265381,JK337562,2026-07-17T22:01:00.000,078XX S MARYLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0624,006,8,69,15,1183263,1853151,2026,2026-07-25T16:47:30.000,41.752240683,-87.603988457,"{'latitude': '41.752240683', 'longitude': '-87.603988457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,497,35,61,20,227,10
14265364,JK337549,2026-07-17T22:01:00.000,045XX N BROADWAY,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,False,False,1913,019,46,3,18,1168222,1930368,2026,2026-07-25T16:47:30.000,41.964467374,-87.656877622,"{'latitude': '41.964467374', 'longitude': '-87.656877622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,241,39,15,5,4,46
14265447,JK337581,2026-07-17T22:00:00.000,025XX S MILLARD AVE,0810,THEFT,OVER $500,STREET,False,False,1013,010,22,30,06,1152447,1886806,2026,2026-07-25T16:47:30.000,41.845256252,-87.716030672,"{'latitude': '41.845256252', 'longitude': '-87.716030672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,754,28,57,21,161,22
14265663,JK337862,2026-07-17T22:00:00.000,063XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0723,007,16,68,14,1171725,1862691,2026,2026-07-25T16:47:30.000,41.778680236,-87.645990652,"{'latitude': '41.778680236', 'longitude': '-87.645990652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,436,2,11,17,202,16
14265739,JK338079,2026-07-17T22:00:00.000,005XX W KINZIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1214,012,34,24,14,1173024,1902922,2026,2026-07-25T16:47:30.000,41.889049011,-87.640038063,"{'latitude': '41.889049011', 'longitude': '-87.640038063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,25,109,36,55,15,76,34
14265448,JK337550,2026-07-17T22:00:00.000,042XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,0925,009,3,37,08B,1174989,1877057,2026,2026-07-25T16:47:30.000,41.818029763,-87.633595925,"{'latitude': '41.818029763', 'longitude': '-87.633595925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,3,189,9,37,23,106,8
14266123,JK338557,2026-07-17T22:00:00.000,018XX N HUMBOLDT BLVD,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1421,014,26,22,06,1156083,1912127,2026,2026-07-25T16:47:30.000,41.914667094,-87.702003326,"{'latitude': '41.914667094', 'longitude': '-87.702003326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,350,41,1,7,171,26
14265802,JK338046,2026-07-17T22:00:00.000,030XX N MAJOR AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,False,True,2514,025,30,19,08B,1137844,1919659,2026,2026-07-25T16:47:30.000,41.935684604,-87.768829567,"{'latitude': '41.935684604', 'longitude': '-87.768829567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22254,19,82,21,52,6,177,30
14265682,JK337841,2026-07-17T22:00:00.000,059XX W WEST END AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1512,015,29,25,07,1136566,1900837,2026,2026-07-25T16:47:30.000,41.884057766,-87.773977477,"{'latitude': '41.884057766', 'longitude': '-87.773977477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,618,7,32,25,85,29
14272656,JK346037,2026-07-17T22:00:00.000,061XX S MULLIGAN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,0812,008,13,64,17,,,2026,2026-07-25T16:47:30.000,,,,,,,,,,,,
14265604,JK337864,2026-07-17T22:00:00.000,038XX N LINDER AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1633,016,30,15,06,1138995,1925215,2026,2026-07-25T16:47:30.000,41.950909949,-87.764463989,"{'latitude': '41.950909949', 'longitude': '-87.764463989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,231,19,21,12,27,30
14266038,JK338387,2026-07-17T22:00:00.000,125XX S WENTWORTH AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0523,005,9,53,06,1177217,1821742,2026,2026-07-25T16:47:30.000,41.666188543,-87.627088267,"{'latitude': '41.666188543', 'longitude': '-87.627088267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,206,43,19,10,218,11
14267438,JK339957,2026-07-17T22:00:00.000,004XX E 80TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0624,006,6,44,06,1180762,1852066,2026,2026-07-25T16:47:30.000,41.749321136,-87.613186725,"{'latitude': '41.749321136', 'longitude': '-87.613186725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,11,32,61,20,227,4
14266155,JK337542,2026-07-17T21:56:00.000,036XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,2525,025,35,22,08A,1151858,1915715,2026,2026-07-25T16:47:30.000,41.924597175,-87.717430811,"{'latitude': '41.924597175', 'longitude': '-87.717430811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,74,12,1,6,187,35
14265359,JK337536,2026-07-17T21:47:00.000,010XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SPORTS ARENA / STADIUM,False,True,1923,019,44,6,08B,1168634,1924088,2026,2026-07-25T16:47:30.000,41.947225886,-87.655545441,"{'latitude': '41.947225886', 'longitude': '-87.655545441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,691,25,53,5,12,44
14266122,JK337553,2026-07-17T21:46:00.000,052XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2011,020,40,4,14,1157414,1934576,2026,2026-07-25T16:47:30.000,41.976241615,-87.696500638,"{'latitude': '41.976241615', 'longitude': '-87.696500638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,28,24,20,2,57,40
14265326,JK337535,2026-07-17T21:44:00.000,042XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,ALLEY,False,False,1115,011,28,26,08A,1148189,1898349,2026,2026-07-25T16:47:30.000,41.877014589,-87.731360167,"{'latitude': '41.877014589', 'longitude': '-87.731360167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,717,23,30,16,142,28
14266294,JK338097,2026-07-17T21:40:00.000,024XX W GEORGE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1411,014,35,21,14,1159692,1919192,2026,2026-07-25T16:47:30.000,41.933980287,-87.688549163,"{'latitude': '41.933980287', 'longitude': '-87.688549163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21538,22,467,20,39,7,174,35
14265323,JK337513,2026-07-17T21:31:00.000,015XX W 93RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2221,022,21,73,15,1167469,1843047,2026,2026-07-25T16:47:30.000,41.724866671,-87.662155246,"{'latitude': '41.724866671', 'longitude': '-87.662155246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,195,13,59,9,245,21
14265822,JK338148,2026-07-17T21:30:00.000,053XX W RACE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1523,015,37,25,08B,1140682,1903038,2026,2026-07-25T16:47:30.000,41.890022969,-87.758808744,"{'latitude': '41.890022969', 'longitude': '-87.758808744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22216,26,673,45,32,25,84,37
14265721,JK338048,2026-07-17T21:30:00.000,023XX W BLOOMINGDALE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1434,014,32,22,06,1160561,1911925,2026,2026-07-25T16:47:30.000,41.914021159,-87.685557356,"{'latitude': '41.914021159', 'longitude': '-87.685557356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,298,40,1,7,192,32
14265988,JK338318,2026-07-17T21:30:00.000,001XX N JEFFERSON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0121,001,34,28,06,1172295,1901507,2026,2026-07-25T16:47:30.000,41.885182294,-87.642757034,"{'latitude': '41.885182294', 'longitude': '-87.642757034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4452,29,784,36,45,22,91,34
14265482,JK337547,2026-07-17T21:24:00.000,002XX S SACRAMENTO BLVD,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,True,False,1124,011,28,27,04B,1156423,1898721,2026,2026-07-25T16:47:30.000,41.877872941,-87.701117137,"{'latitude': '41.877872941', 'longitude': '-87.701117137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21184,28,51,46,28,16,123,27
14265377,JK337561,2026-07-17T21:21:00.000,075XX N PAULINA ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,2422,024,49,1,08B,1163647,1950110,2026,2026-07-25T16:47:30.000,42.018737893,-87.673138996,"{'latitude': '42.018737893', 'longitude': '-87.673138996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,489,5,9,11,32,49
14265470,JK337556,2026-07-17T21:21:00.000,007XX W DIVERSEY PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1934,019,44,6,14,1170676,1918824,2026,2026-07-25T16:47:30.000,41.932736701,-87.648194296,"{'latitude': '41.932736701', 'longitude': '-87.648194296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,794,34,16,5,178,43
14265843,JK338025,2026-07-17T21:20:00.000,055XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0225,002,20,40,08B,1178102,1868245,2026,2026-07-25T16:47:30.000,41.793778713,-87.622443909,"{'latitude': '41.793778713', 'longitude': '-87.622443909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,403,4,60,24,111,20
14265338,JK337545,2026-07-17T21:16:00.000,100XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,VEHICLE NON-COMMERCIAL,True,False,2232,022,21,73,26,1172753,1838141,2026,2026-07-25T16:47:30.000,41.711289216,-87.642944043,"{'latitude': '41.711289216', 'longitude': '-87.642944043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,72,593,22,13,9,253,21
14265856,JK337529,2026-07-17T21:13:00.000,026XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0914,009,11,34,08B,1174726,1886800,2026,2026-07-25T16:47:30.000,41.844771252,-87.634269843,"{'latitude': '41.844771252', 'longitude': '-87.634269843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,35,375,48,40,23,157,7
14267315,JK339600,2026-07-17T21:09:00.000,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1933,019,44,6,06,1170283,1920956,2026,2026-07-25T16:47:30.000,41.93859561,-87.649576033,"{'latitude': '41.93859561', 'longitude': '-87.649576033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,681,25,22,5,31,44
14265365,JK337527,2026-07-17T21:05:00.000,015XX W RANDOLPH ST,0810,THEFT,OVER $500,PARK PROPERTY,False,False,1224,012,27,28,06,1166342,1901369,2026,2026-07-25T16:47:30.000,41.884932988,-87.664621314,"{'latitude': '41.884932988', 'longitude': '-87.664621314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
14266283,JK338125,2026-07-17T21:05:00.000,023XX W BLOOMINGDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1434,014,32,22,14,1160510,1911924,2026,2026-07-25T16:47:30.000,41.914019472,-87.685744749,"{'latitude': '41.914019472', 'longitude': '-87.685744749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,373,40,1,7,192,32
14265340,JK337521,2026-07-17T21:01:00.000,054XX W RICE ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,False,True,1524,015,37,25,04B,1139685,1905132,2026,2026-07-25T16:47:30.000,41.895787423,-87.76241906,"{'latitude': '41.895787423', 'longitude': '-87.76241906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,562,45,5,25,67,37
14269707,JK337506,2026-07-17T21:00:00.000,016XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1014,010,24,29,08B,1151972,1891475,2026,2026-07-25T16:47:30.000,41.858077907,-87.717651026,"{'latitude': '41.858077907', 'longitude': '-87.717651026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,800,14,57,21,156,24
14265770,JK338105,2026-07-17T21:00:00.000,017XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1814,018,43,7,14,1174727,1912114,2026,2026-07-25T16:47:30.000,41.914234396,-87.633508663,"{'latitude': '41.914234396', 'longitude': '-87.633508663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,271,34,16,14,134,43
14265960,JK338276,2026-07-17T21:00:00.000,113XX S FORRESTVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0531,005,9,50,14,1181943,1829986,2026,2026-07-25T16:47:30.000,41.688703685,-87.609539327,"{'latitude': '41.688703685', 'longitude': '-87.609539327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,47,601,43,19,10,265,11
14265637,JK337926,2026-07-17T21:00:00.000,040XX W WILCOX ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,1115,011,28,26,07,1149502,1899030,2026,2026-07-25T16:47:30.000,41.878857958,-87.726521499,"{'latitude': '41.878857958', 'longitude': '-87.726521499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,675,23,30,16,100,28
14266792,JK339277,2026-07-17T21:00:00.000,068XX W BELMONT AVE,0580,STALKING,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,2511,025,36,18,08A,1130043,1920501,2026,2026-07-25T16:47:30.000,41.938132527,-87.797479984,"{'latitude': '41.938132527', 'longitude': '-87.797479984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,22254,17,396,44,52,12,17,38
14267115,JK339756,2026-07-17T21:00:00.000,017XX N ASHLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,1433,014,32,24,26,1165406,1911675,2026,2026-07-25T16:47:30.000,41.913233349,-87.66776484,"{'latitude': '41.913233349', 'longitude': '-87.66776484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,437,40,4,7,191,32
14265833,JK338150,2026-07-17T21:00:00.000,006XX S FINANCIAL PL,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0123,001,34,32,14,1175093,1897421,2026,2026-07-25T16:47:30.000,41.873907817,-87.632604904,"{'latitude': '41.873907817', 'longitude': '-87.632604904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,12,10,35,22,144,34
